id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags;license
LKD_PS_14;PS_23;['LKD_23'];['LKD_N_11', 'LKD_N_10'];[51.47767, 51.692793];[6.951521, 7.000275];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.585232, 'length_km': 24.16417428452979, 'long_mean': 6.975898, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA3'], 'nuts_id_3': ['DEA13', 'DEA36'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.10756149999999919, 'length_km': 0.5, 'long_mean': 0.024377000000000315, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_15;PS_24;['LKD_24'];['LKD_N_11', 'LKD_N_14'];[51.47767, 51.45992];[6.951521, 6.837924];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.468795, 'length_km': 8.114926254677872, 'long_mean': 6.894722, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA13', 'DEA17'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.008875000000003297, 'length_km': 0.5, 'long_mean': 0.056798499999999745, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_16;PS_25;['LKD_25'];['LKD_N_14', 'LKD_N_9'];[51.45992, 51.432235];[6.837924, 6.626949];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.446078, 'length_km': 14.946309662146716, 'long_mean': 6.732436, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA17', 'DEA1F'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.01384249999999909, 'length_km': 0.5, 'long_mean': 0.10548750000000016, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_17;PS_26;['LKD_26'];['LKD_N_14', 'LKD_N_15'];[51.45992, 51.392262];[6.837924, 6.79571];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.426091, 'length_km': 8.075026979139869, 'long_mean': 6.816817, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA17', 'DEA12'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.033828999999997215, 'length_km': 0.5, 'long_mean': 0.02110700000000021, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_18;PS_27;['LKD_27'];['LKD_N_15', 'LKD_N_8'];[51.392262, 51.181398];[6.79571, 6.898994];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.29188, 'length_km': 24.537778133774136, 'long_mean': 6.846432, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA12', 'DEA11'], 'operator_name': 'OpenGridEurope', 'path_lat': [51.301979], 'path_long': [6.844592], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.1054320000000004, 'length_km': 0.3333333333333333, 'long_mean': 0.05164200000000018, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_19;PS_28;['LKD_28'];['LKD_N_11', 'LKD_N_16'];[51.47767, 51.379843];[6.951521, 6.967348];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.428757, 'length_km': 11.967916018906854, 'long_mean': 6.959434, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA13', 'DEA13'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.048913500000001164, 'length_km': 0.5, 'long_mean': 0.007913500000000349, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_20;PS_29;['LKD_29'];['LKD_N_16', 'LKD_N_17'];[51.379843, 51.211744];[6.967348, 6.947732];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.298178, 'length_km': 32.76143914013745, 'long_mean': 7.021923, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA13', 'DEA1C'], 'operator_name': 'OpenGridEurope', 'path_lat': [51.302947], 'path_long': [7.15069], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.084049499999999, 'length_km': 0.3333333333333333, 'long_mean': 0.009808000000000037, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_21;PS_30;['LKD_30'];['LKD_N_16', 'LKD_N_17'];[51.379843, 51.211744];[6.967348, 6.947732];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.295794, 'length_km': 17.63095831550799, 'long_mean': 6.95754, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA13', 'DEA1C'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.084049499999999, 'length_km': 0.5, 'long_mean': 0.009808000000000037, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_22;PS_32;['LKD_32'];['LKD_N_8', 'LKD_N_17'];[51.181398, 51.211744];[6.898994, 6.947732];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.196571, 'length_km': 4.7889247021638175, 'long_mean': 6.923363, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA11', 'DEA1C'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.015173000000000767, 'length_km': 0.5, 'long_mean': 0.024369000000000085, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_23;PS_33;['LKD_33'];['LKD_N_17', 'LKD_N_18'];[51.211744, 51.161026];[6.947732, 6.993346];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.186385, 'length_km': 6.475949018548279, 'long_mean': 6.970539, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA1C', 'DEA19'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.025359000000001686, 'length_km': 0.5, 'long_mean': 0.022806999999999796, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_24;PS_35;['LKD_35'];['LKD_N_18', 'LKD_N_19'];[51.161026, 51.088203];[6.993346, 7.076187];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.124614, 'length_km': 9.952739068561515, 'long_mean': 7.034766, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA2'], 'nuts_id_3': ['DEA19', 'DEA2B'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.03641149999999981, 'length_km': 0.5, 'long_mean': 0.041420500000000075, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_25;PS_36;['LKD_36'];['LKD_N_14', 'LKD_N_16'];[51.45992, 51.379843];[6.837924, 6.967348];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.419882, 'length_km': 12.979558655345073, 'long_mean': 6.902636, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA1'], 'nuts_id_3': ['DEA17', 'DEA13'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.04003849999999787, 'length_km': 0.5, 'long_mean': 0.0647120000000001, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_26;PS_37;['LKD_37'];['LKD_N_8', 'LKD_N_7'];[51.181398, 51.021797];[6.898994, 6.956925];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 51.101598, 'length_km': 18.0593488178319, 'long_mean': 6.92796, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA1', 'DEA2'], 'nuts_id_3': ['DEA11', 'DEA23'], 'operator_name': 'OpenGridEurope', 'path_lat': [], 'path_long': [], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.07980050000000105, 'length_km': 0.5, 'long_mean': 0.028965499999999977, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_27;PS_38;['LKD_38'];['LKD_N_7', 'LKD_N_20'];[51.021797, 50.698214];[6.956925, 7.106203];['DE', 'DE'];None;{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 50.876414, 'length_km': 47.28541366716947, 'long_mean': 6.961266, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': ['DEA', 'DEA'], 'nuts_id_2': ['DEA2', 'DEA2'], 'nuts_id_3': ['DEA23', 'DEA22'], 'operator_name': 'OpenGridEurope', 'path_lat': [50.981431, 50.804215], 'path_long': [6.853516, 6.928419], 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 0, 'lat_mean': 0.16179149999999964, 'length_km': 0.25, 'long_mean': 0.0746389999999999, 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None};{'diameter_mm': None, 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': None, 'max_pressure_bar': None, 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': None};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
